kepler_name,koi_disposition,koi_vet_stat,koi_datalink_dvs,koi_vet_date
,FALSE POSITIVE,Active,005/005535/005535890/dv/kplr005535890-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005215/005215980/dv/kplr005215980-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,009/009353/009353742/dv/kplr009353742-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009178/009178185/dv/kplr009178185-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,006/006290/006290382/dv/kplr006290382-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,003/003327/003327992/dv/kplr003327992-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,005/005649/005649206/dv/kplr005649206-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005193/005193384/dv/kplr005193384-002-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005181/005181804/dv/kplr005181804-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010491/010491544/dv/kplr010491544-002-20141002224145_dvs.pdf,2015-09-18
Kepler-335 c,CONFIRMED,Active,009/009101/009101496/dv/kplr009101496-002-20141002224145_dvs.pdf,2015-09-18
Kepler-347 c,CONFIRMED,Active,011/011450/011450414/dv/kplr011450414-002-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,004/004937/004937143/dv/kplr004937143-002-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008719/008719324/dv/kplr008719324-002-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,011/011241/011241814/dv/kplr011241814-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005036/005036537/dv/kplr005036537-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009837/009837083/dv/kplr009837083-002-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,012/012557/012557548/dv/kplr012557548-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,003/003657/003657758/dv/kplr003657758-002-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,003/003338/003338660/dv/kplr003338660-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,003/003338/003338674/dv/kplr003338674-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005546/005546277/dv/kplr005546277-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008258/008258160/dv/kplr008258160-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009752/009752982/dv/kplr009752982-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,004/004666/004666008/dv/kplr004666008-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008430/008430105/dv/kplr008430105-003-20130826182306_dvs.pdf,2014-12-04
,CANDIDATE,Active,009/009517/009517393/dv/kplr009517393-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008052/008052474/dv/kplr008052474-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,003/003534/003534118/dv/kplr003534118-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,002/002441/002441161/dv/kplr002441161-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,003/003231/003231120/dv/kplr003231120-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,012/012216/012216706/dv/kplr012216706-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,,2014-12-04
,CANDIDATE,Active,010/010735/010735331/dv/kplr010735331-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,007/007763/007763269/dv/kplr007763269-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008365/008365739/dv/kplr008365739-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005471/005471606/dv/kplr005471606-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,011/011200/011200405/dv/kplr011200405-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005475/005475736/dv/kplr005475736-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009049/009049673/dv/kplr009049673-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009593/009593759/dv/kplr009593759-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,008/008827/008827930/dv/kplr008827930-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005020/005020044/dv/kplr005020044-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,011/011560/011560037/dv/kplr011560037-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,011/011911/011911561/dv/kplr011911561-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,003/003440/003440118/dv/kplr003440118-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009159/009159265/dv/kplr009159265-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,004/004472/004472818/dv/kplr004472818-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005816/005816806/dv/kplr005816806-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,006/006531/006531496/dv/kplr006531496-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009661/009661869/dv/kplr009661869-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,009/009411/009411166/dv/kplr009411166-002-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,003/003097/003097352/dv/kplr003097352-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,006/006066/006066379/dv/kplr006066379-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,006/006508/006508221/dv/kplr006508221-003-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,012/012154/012154526/dv/kplr012154526-002-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,003/003459/003459199/dv/kplr003459199-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,006/006973/006973796/dv/kplr006973796-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,012/012023/012023089/dv/kplr012023089-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,006/006286/006286155/dv/kplr006286155-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,007/007831/007831363/dv/kplr007831363-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,008/008804/008804845/dv/kplr008804845-002-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,004/004663/004663185/dv/kplr004663185-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005305/005305471/dv/kplr005305471-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,,2014-12-04
,CANDIDATE,Active,004/004147/004147444/dv/kplr004147444-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,009/009592/009592850/dv/kplr009592850-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,006/006227/006227560/dv/kplr006227560-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005866/005866104/dv/kplr005866104-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,008/008256/008256044/dv/kplr008256044-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008780/008780968/dv/kplr008780968-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,006/006960/006960446/dv/kplr006960446-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008264/008264097/dv/kplr008264097-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,007/007515/007515679/dv/kplr007515679-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009674/009674592/dv/kplr009674592-002-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009674/009674592/dv/kplr009674592-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,010/010879/010879213/dv/kplr010879213-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005650/005650314/dv/kplr005650314-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008302/008302302/dv/kplr008302302-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010581/010581918/dv/kplr010581918-002-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,003/003851/003851949/dv/kplr003851949-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009097/009097892/dv/kplr009097892-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,005/005769/005769943/dv/kplr005769943-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,004/004638/004638237/dv/kplr004638237-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,009/009351/009351316/dv/kplr009351316-002-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,004/004579/004579313/dv/kplr004579313-002-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,011/011614/011614528/dv/kplr011614528-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,008/008848/008848288/dv/kplr008848288-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005308/005308419/dv/kplr005308419-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,006/006312/006312521/dv/kplr006312521-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,004/004579/004579321/dv/kplr004579321-001-20141002224145_dvs.pdf,2015-09-18
Kepler-340 b,CONFIRMED,Active,005/005202/005202905/dv/kplr005202905-002-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,001/001575/001575690/dv/kplr001575690-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,004/004386/004386047/dv/kplr004386047-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,005/005103/005103998/dv/kplr005103998-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009655/009655858/dv/kplr009655858-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,012/012154/012154526/dv/kplr012154526-003-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010275/010275880/dv/kplr010275880-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,002/002166/002166200/dv/kplr002166200-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,003/003547/003547315/dv/kplr003547315-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,006/006933/006933781/dv/kplr006933781-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,006/006148/006148271/dv/kplr006148271-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,005/005386/005386904/dv/kplr005386904-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,002/002997/002997178/dv/kplr002997178-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008956/008956206/dv/kplr008956206-002-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,006/006507/006507433/dv/kplr006507433-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008260/008260198/dv/kplr008260198-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010733/010733174/dv/kplr010733174-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,008/008564/008564976/dv/kplr008564976-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,008/008765/008765560/dv/kplr008765560-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,011/011760/011760860/dv/kplr011760860-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,007/007910/007910148/dv/kplr007910148-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,012/012459/012459731/dv/kplr012459731-001-20141002224145_dvs.pdf,2015-09-18
Kepler-86 b,CONFIRMED,Active,012/012735/012735740/dv/kplr012735740-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,004/004678/004678875/dv/kplr004678875-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,007/007812/007812175/dv/kplr007812175-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,007/007708/007708193/dv/kplr007708193-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005478/005478083/dv/kplr005478083-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010857/010857342/dv/kplr010857342-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,005/005215/005215700/dv/kplr005215700-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008780/008780959/dv/kplr008780959-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,008/008780/008780959/dv/kplr008780959-004-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,005/005565/005565486/dv/kplr005565486-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008453/008453214/dv/kplr008453214-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,008/008552/008552719/dv/kplr008552719-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008556/008556077/dv/kplr008556077-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008625/008625821/dv/kplr008625821-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008652/008652999/dv/kplr008652999-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,012/012164/012164770/dv/kplr012164770-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009541/009541322/dv/kplr009541322-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010470/010470616/dv/kplr010470616-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010362/010362031/dv/kplr010362031-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,006/006373/006373680/dv/kplr006373680-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,005/005385/005385575/dv/kplr005385575-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,003/003732/003732035/dv/kplr003732035-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005385/005385697/dv/kplr005385697-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005385/005385697/dv/kplr005385697-002-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008823/008823833/dv/kplr008823833-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005008/005008501/dv/kplr005008501-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005015/005015913/dv/kplr005015913-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005103/005103942/dv/kplr005103942-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005184/005184709/dv/kplr005184709-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005195/005195172/dv/kplr005195172-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,008/008678/008678664/dv/kplr008678664-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,008/008832/008832512/dv/kplr008832512-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008892/008892721/dv/kplr008892721-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009042/009042357/dv/kplr009042357-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009115/009115681/dv/kplr009115681-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010481/010481045/dv/kplr010481045-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,008/008582/008582291/dv/kplr008582291-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,008/008179/008179325/dv/kplr008179325-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,005/005211/005211199/dv/kplr005211199-002-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005475/005475494/dv/kplr005475494-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009412/009412445/dv/kplr009412445-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,007/007866/007866914/dv/kplr007866914-001-20130826182306_dvs.pdf,2014-12-04
,FALSE POSITIVE,Active,006/006057/006057684/dv/kplr006057684-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005271/005271608/dv/kplr005271608-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005357/005357470/dv/kplr005357470-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005443/005443775/dv/kplr005443775-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005527/005527172/dv/kplr005527172-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005529/005529643/dv/kplr005529643-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009366/009366989/dv/kplr009366989-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009468/009468717/dv/kplr009468717-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009528/009528420/dv/kplr009528420-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009529/009529744/dv/kplr009529744-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,009/009574/009574614/dv/kplr009574614-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009674/009674608/dv/kplr009674608-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,008/008495/008495415/dv/kplr008495415-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010341/010341905/dv/kplr010341905-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,012/012115/012115188/dv/kplr012115188-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009850/009850957/dv/kplr009850957-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,,2014-12-04
,CANDIDATE,Active,008/008189/008189801/dv/kplr008189801-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,011/011568/011568224/dv/kplr011568224-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,,2014-12-04
,CANDIDATE,Active,009/009280/009280239/dv/kplr009280239-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,004/004544/004544571/dv/kplr004544571-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,006/006312/006312534/dv/kplr006312534-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,006/006470/006470917/dv/kplr006470917-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,006/006611/006611330/dv/kplr006611330-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,006/006699/006699368/dv/kplr006699368-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,009/009886/009886255/dv/kplr009886255-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009973/009973855/dv/kplr009973855-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,010/010019/010019399/dv/kplr010019399-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,010/010028/010028352/dv/kplr010028352-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010031/010031707/dv/kplr010031707-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,010/010092/010092312/dv/kplr010092312-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010407/010407054/dv/kplr010407054-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,006/006525/006525185/dv/kplr006525185-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010812/010812504/dv/kplr010812504-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,010/010090/010090219/dv/kplr010090219-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,009/009205/009205938/dv/kplr009205938-002-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,009/009899/009899217/dv/kplr009899217-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,006/006750/006750902/dv/kplr006750902-002-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005895/005895588/dv/kplr005895588-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,006/006803/006803855/dv/kplr006803855-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,006/006891/006891366/dv/kplr006891366-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,006/006891/006891637/dv/kplr006891637-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,006/006975/006975615/dv/kplr006975615-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,007/007137/007137725/dv/kplr007137725-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,010/010153/010153855/dv/kplr010153855-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,,2014-12-04
,FALSE POSITIVE,Active,010/010294/010294613/dv/kplr010294613-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,010/010491/010491044/dv/kplr010491044-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,010/010614/010614012/dv/kplr010614012-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,010/010616/010616415/dv/kplr010616415-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,006/006525/006525193/dv/kplr006525193-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,,2014-12-04
,CANDIDATE,Active,007/007762/007762723/dv/kplr007762723-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,004/004178/004178606/dv/kplr004178606-001-20141002224145_dvs.pdf,2015-09-18
,CANDIDATE,Active,005/005980/005980208/dv/kplr005980208-001-20141002224145_dvs.pdf,2015-09-18
,FALSE POSITIVE,Active,005/005303/005303557/dv/kplr005303557-001-20141002224145_dvs.pdf,2015-09-18
